	model	pairid	expected	unexpected	diff	acc
0	bert-base-uncased	1	8.70327655673027	10.254758965969085	-1.5514824092388153	True
1	bert-base-uncased	2	6.2958078786730765	7.410138085484505	-1.1143302068114282	True
2	bert-base-uncased	3	9.990487396717072	11.915998617808023	-1.925511221090952	True
3	bert-base-uncased	4	10.542507231235504	11.684318055709204	-1.1418108244736995	True
4	bert-base-uncased	5	10.29619593421618	11.589511036872864	-1.293315102656683	True
5	bert-base-uncased	6	10.638950685660044	11.39931454261144	-0.7603638569513969	True
6	bert-base-uncased	7	10.523804396390915	12.117070579528809	-1.593266183137894	True
7	bert-base-uncased	8	10.465055775642394	12.081558394432069	-1.6165026187896743	True
8	bert-base-uncased	9	9.931666175524393	11.253709693749746	-1.3220435182253532	True
9	bert-base-uncased	10	11.168319722016653	12.925937910874685	-1.7576181888580322	True
10	bert-base-uncased	11	9.850462744633356	11.110395312309265	-1.259932567675909	True
11	bert-base-uncased	12	11.847089032332102	12.349156936009726	-0.5020679036776237	True
12	bert-base-uncased	13	5.974271910265088	7.245245730876922	-1.2709738206118342	True
13	bert-base-uncased	14	8.949167478084565	10.160746198892593	-1.2115787208080278	True
14	bert-base-uncased	15	9.98287840684255	11.842899014552435	-1.8600206077098846	True
15	bert-base-uncased	16	10.805846889813742	12.365892499685287	-1.5600456098715458	True
16	bert-base-uncased	17	10.91100800037384	11.983033219973246	-1.0720252195994053	True
17	bert-base-uncased	18	11.03827769557635	12.282602429389954	-1.2443247338136043	True
18	bert-base-uncased	19	8.708992446462313	9.334054350852966	-0.6250619043906536	True
19	bert-base-uncased	20	8.306682586669922	8.348930835723877	-0.04224824905395508	True
20	bert-base-uncased	21	8.841255366802216	9.183463578422865	-0.3422082116206493	True
21	bert-base-uncased	22	9.177260851221424	9.570479035377502	-0.393218184156078	True
22	bert-base-uncased	23	8.432355105876923	9.526578507253102	-1.0942234013761798	True
23	bert-base-uncased	24	7.594839186008487	8.869288529668536	-1.2744493436600486	True
24	bert-base-uncased	25	8.552311619122824	8.565729290246964	-0.01341767112413983	True
25	bert-base-uncased	26	9.127649158239365	9.728970090548197	-0.6013209323088322	True
26	bert-base-uncased	27	9.147565439343452	9.018237382173538	0.12932805716991425	False
27	bert-base-uncased	28	7.222633891871998	8.116813795907158	-0.8941799040351599	True
28	bert-base-uncased	29	6.573174498975277	7.043425327965191	-0.4702508289899141	True
29	bert-base-uncased	30	6.614143600421293	7.795865744352341	-1.1817221439310481	True
30	bert-base-uncased	31	7.4118442684412	7.492832243442535	-0.08098797500133514	True
31	bert-base-uncased	32	7.593746513128281	8.095823874076208	-0.5020773609479274	True
32	bert-base-uncased	33	7.685816685358684	7.5397544751564665	0.1460622102022171	False
33	bert-base-uncased	34	6.231428999187691	7.302615976759365	-1.0711869775716742	True
34	bert-base-uncased	35	6.972226356289217	7.441846711294992	-0.4696203550057749	True
35	bert-base-uncased	36	6.680786120040076	7.81149011956794	-1.1307039995278636	True
36	bert-base-uncased	37	8.064810166756311	9.182532320419947	-1.1177221536636353	True
37	bert-base-uncased	38	10.11349826057752	9.746577878793081	0.3669203817844391	False
38	bert-base-uncased	39	8.749755769968033	8.929008533557257	-0.17925276358922382	True
39	bert-base-uncased	40	8.0572843338762	8.560807398387364	-0.5035230645111639	True
40	bert-base-uncased	41	9.689785111163344	9.871375177587781	-0.18159006642443742	True
41	bert-base-uncased	42	9.4970883546131	10.297456315585546	-0.8003679609724461	True
42	bert-base-uncased	43	8.049116851389408	8.729264369606971	-0.6801475182175629	True
43	bert-base-uncased	44	6.582251475006342	7.160091856122018	-0.577840381115676	True
44	bert-base-uncased	45	8.970552881558737	10.816527754068375	-1.8459748725096379	True
45	bert-base-uncased	46	8.871882498264313	10.114419509967169	-1.242537011702856	True
46	bert-base-uncased	47	8.583727389574051	9.799414137999216	-1.2156867484251652	True
47	bert-base-uncased	48	9.568340122699738	10.330329149961472	-0.761989027261734	True
48	bert-base-uncased	49	10.121081634238362	10.509338316321372	-0.3882566820830107	True
49	bert-base-uncased	50	10.226730941981078	11.462394946813584	-1.2356640048325058	True
50	bert-base-uncased	51	9.069836755593618	10.97273317972819	-1.9028964241345712	True
51	bert-base-uncased	52	10.858661433060965	12.637350459893545	-1.7786890268325806	True
52	bert-base-uncased	53	10.63279721637567	12.495052218437195	-1.8622550020615254	True
53	bert-base-uncased	54	11.687337895234426	12.18800320227941	-0.5006653070449829	True
54	bert-base-uncased	55	6.093543821386993	6.666204308718443	-0.5726604873314507	True
55	bert-base-uncased	56	7.948629396408796	8.651172703504562	-0.7025433070957661	True
56	bert-base-uncased	57	8.793341169754664	9.846103608608246	-1.0527624388535823	True
57	bert-base-uncased	58	9.126283571124077	10.02875012656053	-0.9024665554364528	True
58	bert-base-uncased	59	9.17002738515536	9.872014383474985	-0.7019869983196259	True
59	bert-base-uncased	60	9.775404304265976	10.461218605438868	-0.6858143011728917	True
60	bert-base-uncased	61	8.741600015511116	8.981857617696127	-0.2402576021850109	True
61	bert-base-uncased	62	8.597787453482548	8.562499612569809	0.035287840912738844	False
62	bert-base-uncased	63	8.150918656339249	8.414185846845308	-0.26326719050605973	True
63	bert-base-uncased	64	9.124971223728997	9.126247733831406	-0.0012765101024090342	True
64	bert-base-uncased	65	8.25156159166779	8.984789456639971	-0.7332278649721822	True
65	bert-base-uncased	66	6.882066823276026	7.997741482087544	-1.1156746588115176	True
66	bert-base-uncased	67	8.694369425376257	8.530731330315271	0.16363809506098548	False
67	bert-base-uncased	68	9.482117413232723	8.928841670354208	0.5532757428785153	False
68	bert-base-uncased	69	8.725571393966675	8.95296041170756	-0.22738901774088482	True
69	bert-base-uncased	70	7.933342951216868	8.869928666523524	-0.9365857153066566	True
70	bert-base-uncased	71	6.816891384976251	7.8160713996206015	-0.9991800146443506	True
71	bert-base-uncased	72	7.3909380196460654	8.723547718354634	-1.332609698708569	True
72	bert-base-uncased	73	7.8358964795867605	7.784149244427681	0.05174723515907953	False
73	bert-base-uncased	74	8.209669509281715	8.212530841430029	-0.0028613321483135223	True
74	bert-base-uncased	75	7.91779762506485	7.927390346924464	-0.00959272185961435	True
75	bert-base-uncased	76	6.818527788455997	7.728404709271023	-0.9098769208150257	True
76	bert-base-uncased	77	7.305672116577625	7.84523931145668	-0.539567194879055	True
77	bert-base-uncased	78	7.343508167990616	8.31751737850053	-0.9740092105099132	True
78	bert-base-uncased	79	9.050298502047857	10.207506159941355	-1.1572076578934976	True
79	bert-base-uncased	80	10.641416271527609	10.000647882620493	0.6407683889071158	False
80	bert-base-uncased	81	9.241315533717474	9.580537294348082	-0.3392217606306076	True
81	bert-base-uncased	82	7.727630523698671	8.293248072266579	-0.565617548567908	True
82	bert-base-uncased	83	9.249783556376185	9.591464076723371	-0.341680520347186	True
83	bert-base-uncased	84	8.930678852966853	9.923129051923752	-0.9924501989568988	True
84	bert-base-uncased	85	8.710927319526672	9.124480928480626	-0.4135536089539542	True
85	bert-base-uncased	86	7.215429931133985	8.204582059383393	-0.9891521282494073	True
86	bert-base-uncased	87	9.84402451912562	10.992835792402426	-1.1488112732768059	True
87	bert-base-uncased	88	9.31970305989186	9.905280935267607	-0.5855778753757459	True
88	bert-base-uncased	89	9.787922270596027	10.05314169327418	-0.26521942267815213	True
89	bert-base-uncased	90	10.200817704200745	10.750343869129816	-0.5495261649290715	True
90	bert-base-uncased	91	10.88766250796616	11.267151790857316	-0.37948928289115536	True
91	bert-base-uncased	92	10.545038822293282	12.00250819325447	-1.4574693709611886	True
92	bert-base-uncased	93	10.081662853558859	12.10512093702952	-2.0234580834706613	True
93	bert-base-uncased	94	10.686314513285955	12.599284539620081	-1.9129700263341256	True
94	bert-base-uncased	95	11.50424873828888	12.638296405474344	-1.134047667185465	True
95	bert-base-uncased	96	11.188183148701986	12.371464927991232	-1.1832817792892456	True
96	bert-base-uncased	97	7.031411255709827	7.5610833339393135	-0.5296720782294866	True
97	bert-base-uncased	98	8.86628852635622	9.019161480665208	-0.15287295430898773	True
98	bert-base-uncased	99	9.671153515577316	10.683268758157888	-1.0121152425805722	True
99	bert-base-uncased	100	9.533439715703329	10.208149979511896	-0.6747102638085671	True
100	bert-base-uncased	101	9.728411674499512	10.2853816896677	-0.5569700151681882	True
101	bert-base-uncased	102	10.087596103549004	10.92657374838988	-0.8389776448408757	True
102	bert-base-uncased	103	9.843053905914227	10.187669138113657	-0.34461523219943047	True
103	bert-base-uncased	104	9.574512543777624	9.632980118195215	-0.058467574417591095	True
104	bert-base-uncased	105	8.858934244140983	9.443720181783041	-0.5847859376420583	True
105	bert-base-uncased	106	9.619162320558514	9.821071829114642	-0.20190950855612755	True
106	bert-base-uncased	107	8.799537791737489	10.176059497254235	-1.3765217055167458	True
107	bert-base-uncased	108	7.719192153641155	8.840885485921588	-1.121693332280432	True
108	bert-base-uncased	109	9.118428746859232	9.181455085674921	-0.06302633881568909	True
109	bert-base-uncased	110	9.265565375487009	9.113719885547956	0.15184548993905267	False
110	bert-base-uncased	111	9.071376621723175	9.3203953007857	-0.24901867906252484	True
111	bert-base-uncased	112	7.831408513975995	8.829392543860845	-0.9979840298848499	True
112	bert-base-uncased	113	6.951124297188861	8.00848661150251	-1.0573623143136492	True
113	bert-base-uncased	114	7.591727693698236	8.859678362097059	-1.2679506683988224	True
114	bert-base-uncased	115	9.471165031194687	9.436582063635191	0.03458296755949597	False
115	bert-base-uncased	116	9.152662557860216	9.10388226310412	0.0487802947560958	False
116	bert-base-uncased	117	8.488821039597193	8.753496254483858	-0.26467521488666534	True
117	bert-base-uncased	118	7.302448981308511	8.564477017947606	-1.2620280366390952	True
118	bert-base-uncased	119	7.6541682950087955	8.229701829808098	-0.5755335347993027	True
119	bert-base-uncased	120	7.754776938951442	9.063657696757998	-1.3088807578065564	True
120	bert-base-uncased	121	10.671352088451385	12.576932390530905	-1.9055803020795192	True
121	bert-base-uncased	122	10.54089284936587	9.93789255619049	0.6030002931753788	False
122	bert-base-uncased	123	10.018971418341001	11.008457645773888	-0.9894862274328862	True
123	bert-base-uncased	124	8.15315373428166	8.78335953610284	-0.6302058018211802	True
124	bert-base-uncased	125	9.650971361036811	9.86847620350974	-0.21750484247292867	True
125	bert-base-uncased	126	8.860959911120258	9.896917892353875	-1.0359579812336168	True
126	bert-base-uncased	127	7.89018319696188	8.10072006881237	-0.21053687185048986	True
127	bert-base-uncased	128	6.23390825279057	6.7389953374862674	-0.5050870846956972	True
128	bert-base-uncased	129	8.658492284516493	9.71299684792757	-1.0545045634110775	True
129	bert-base-uncased	130	8.754819554587206	9.68026332805554	-0.9254437734683343	True
130	bert-base-uncased	131	8.536829906205336	9.031890707711378	-0.4950608015060425	True
131	bert-base-uncased	132	8.507236704230309	9.377326719462872	-0.870090015232563	True
132	bert-base-uncased	133	10.203612360730768	10.483675140142442	-0.2800627794116739	True
133	bert-base-uncased	134	10.153125111758708	11.41865074634552	-1.2655256345868118	True
134	bert-base-uncased	135	10.196864247322083	12.43485975265503	-2.2379955053329468	True
135	bert-base-uncased	136	11.083069145679474	12.894811113675436	-1.811741967995962	True
136	bert-base-uncased	137	11.099322189887365	12.494367321332296	-1.395045131444931	True
137	bert-base-uncased	138	11.302482187747955	12.768359422683716	-1.4658772349357605	True
138	bert-base-uncased	139	6.057874061632901	6.689964221417904	-0.6320901597850028	True
139	bert-base-uncased	140	7.899378928542137	8.270817542076111	-0.3714386135339742	True
140	bert-base-uncased	141	8.578547159830729	9.637852688630423	-1.059305528799694	True
141	bert-base-uncased	142	9.051472383240858	9.977498824397722	-0.9260264411568642	True
142	bert-base-uncased	143	8.595433654884497	9.194826491177082	-0.5993928362925853	True
143	bert-base-uncased	144	8.941044886906942	10.300265841186047	-1.3592209542791043	True
144	bert-base-uncased	145	8.27986836185058	8.657306517163912	-0.3774381553133317	True
145	bert-base-uncased	146	8.754166470219692	9.416413828730583	-0.662247358510891	True
146	bert-base-uncased	147	7.439426829417546	7.957972032328446	-0.5185452029109001	True
147	bert-base-uncased	148	7.503148902739797	7.959297316414969	-0.4561484136751721	True
148	bert-base-uncased	149	7.161797641643456	8.283489563635417	-1.1216919219919612	True
149	bert-base-uncased	150	6.812562784446137	8.225590284381594	-1.413027499935457	True
150	bert-base-uncased	151	8.032960032423338	8.075197527805964	-0.04223749538262567	True
151	bert-base-uncased	152	8.431058337291082	8.277365957697233	0.15369237959384918	False
152	bert-base-uncased	153	8.00105685989062	8.144134312868118	-0.14307745297749896	True
153	bert-base-uncased	154	6.373201127297112	7.443789241569383	-1.0705881142722706	True
154	bert-base-uncased	155	5.420933188072273	6.600564680993557	-1.1796314929212839	True
155	bert-base-uncased	156	6.204793031460473	7.567083980355944	-1.3622909488954713	True
156	bert-base-uncased	157	7.653519916037719	7.686596463123958	-0.03307654708623886	True
157	bert-base-uncased	158	8.6238396341602	8.764901260534922	-0.14106162637472153	True
158	bert-base-uncased	159	7.129286612073581	7.236088807384173	-0.10680219531059265	True
159	bert-base-uncased	160	6.275653596967459	7.684610589274338	-1.4089569923068792	True
160	bert-base-uncased	161	6.510134519210884	7.361044669789927	-0.8509101505790433	True
161	bert-base-uncased	162	6.7076608166098595	8.20379190998418	-1.49613109337432	True
162	bert-base-uncased	163	8.833800166845322	10.112071533997854	-1.2782713671525325	True
163	bert-base-uncased	164	10.270655880371729	10.215821425120035	0.054834455251693726	False
164	bert-base-uncased	165	8.581642111142475	8.902420873443287	-0.3207787623008116	True
165	bert-base-uncased	166	7.753683413778033	8.581636043531555	-0.827952629753522	True
166	bert-base-uncased	167	8.642320946923324	9.037853240966799	-0.3955322940434751	True
167	bert-base-uncased	168	8.02592736961586	9.102191635540553	-1.0762642659246922	True
168	bert-base-uncased	169	9.231002008914947	9.67365175485611	-0.44264974594116246	True
169	bert-base-uncased	170	6.982790943980217	7.776534855365753	-0.793743911385536	True
