	model	pairid	expected	unexpected	diff	acc
28	bert-base-uncased	29	11.359441796938578	16.37729247411092	-5.017850677172342	True
29	bert-base-uncased	30	11.11495327949524	17.93045711517334	-6.815503835678101	True
30	bert-base-uncased	31	11.898230403661728	15.98986848195394	-4.0916380782922115	True
31	bert-base-uncased	32	11.553980812430382	17.617458999156952	-6.06347818672657	True
32	bert-base-uncased	33	10.65756043791771	15.264665842056274	-4.607105404138565	True
33	bert-base-uncased	34	12.498763650655746	16.632684588432312	-4.1339209377765656	True
34	bert-base-uncased	35	12.629888087511063	17.447183072566986	-4.8172949850559235	True
35	bert-base-uncased	36	12.791596611340841	16.935925006866455	-4.144328395525614	True
36	bert-base-uncased	37	10.829365064700445	17.619322776794434	-6.7899577120939885	True
37	bert-base-uncased	38	13.032613903284073	15.401414712270102	-2.3688008089860286	True
38	bert-base-uncased	39	12.459718212485313	18.300666004419327	-5.840947791934013	True
39	bert-base-uncased	40	10.994440913200378	16.115136235952377	-5.120695322751999	True
40	bert-base-uncased	41	10.434809431433678	15.958800911903381	-5.523991480469704	True
41	bert-base-uncased	42	12.144785523414612	17.72933691740036	-5.584551393985748	True
42	bert-base-uncased	43	10.882315441966057	16.56971247990926	-5.687397037943203	True
43	bert-base-uncased	44	10.039879103501638	17.41944185892741	-7.379562755425772	True
44	bert-base-uncased	45	11.182874166717133	15.991211414337158	-4.808337247620026	True
45	bert-base-uncased	46	10.785567551851273	16.950554311275482	-6.16498675942421	True
46	bert-base-uncased	47	11.125528112053871	16.68856057524681	-5.56303246319294	True
47	bert-base-uncased	48	10.26457031071186	16.004243314266205	-5.739673003554344	True
48	bert-base-uncased	49	12.382783114910126	18.4144189953804	-6.031635880470276	True
49	bert-base-uncased	50	12.529233053326607	16.622411807378132	-4.093178754051525	True
50	bert-base-uncased	51	10.502641499042511	17.511817852656048	-7.009176353613537	True
51	bert-base-uncased	52	12.781809161106745	15.490506966908773	-2.7086978058020286	True
52	bert-base-uncased	53	11.353704541921616	16.310732156038284	-4.957027614116669	True
53	bert-base-uncased	54	10.104554995894432	14.917927429080008	-4.813372433185576	True
54	bert-base-uncased	55	9.954094931483269	14.72331640124321	-4.769221469759941	True
55	bert-base-uncased	56	10.483153328299522	15.367764383554459	-4.884611055254936	True
56	bert-base-uncased	57	12.655908074850837	18.03920515378316	-5.3832970789323245	True
57	bert-base-uncased	58	10.996223409970602	17.19745333989461	-6.2012299299240095	True
58	bert-base-uncased	59	13.027104394510388	16.710182746251423	-3.6830783517410346	True
59	bert-base-uncased	60	11.533694263547659	17.105111449956894	-5.571417186409235	True
60	bert-base-uncased	61	11.179851040244102	16.60113087296486	-5.4212798327207565	True
61	bert-base-uncased	62	11.222888723015785	15.761415600776672	-4.538526877760887	True
62	bert-base-uncased	63	11.558162361383438	16.754902452230453	-5.196740090847015	True
63	bert-base-uncased	64	14.869598706563314	18.123598337173462	-3.2539996306101475	True
64	bert-base-uncased	65	12.324228763580322	18.511257807413738	-6.187029043833416	True
65	bert-base-uncased	66	14.62471346060435	17.46020706494649	-2.835493604342142	True
66	bert-base-uncased	67	12.615062847733498	17.442349910736084	-4.827287063002586	True
67	bert-base-uncased	68	11.793970420956612	15.369433343410494	-3.575462922453882	True
68	bert-base-uncased	69	12.546737909317017	16.076095521450043	-3.529357612133026	True
69	bert-base-uncased	70	14.101943880319595	17.691381812095642	-3.5894379317760468	True
70	bert-base-uncased	71	13.836680928866068	15.816287060578665	-1.9796061317125968	True
71	bert-base-uncased	72	15.27931578954061	13.279839793841044	1.9994759956995658	False
72	bert-base-uncased	73	14.652561267217001	16.378532230854034	-1.7259709636370335	True
73	bert-base-uncased	74	11.909253627061844	14.669270247220993	-2.760016620159149	True
74	bert-base-uncased	75	10.542988315224648	13.969702079892159	-3.426713764667511	True
75	bert-base-uncased	76	11.320159167051315	13.168798267841339	-1.8486391007900238	True
76	bert-base-uncased	77	12.90575796365738	13.501882150769234	-0.5961241871118546	True
77	bert-base-uncased	78	15.42298237482707	14.872735102971395	0.5502472718556746	False
78	bert-base-uncased	79	17.892349004745483	14.065618435541788	3.8267305692036953	False
79	bert-base-uncased	80	15.717225750287374	16.06249099969864	-0.34526524941126446	True
80	bert-base-uncased	81	12.668718755245209	16.150010526180267	-3.4812917709350586	True
81	bert-base-uncased	82	11.74693575501442	15.990015268325806	-4.243079513311386	True
